File_Name,Speaker,Utterance_id,Words,Word_Syllable_Count,Syllable,Syllable_Phones,Syllable_Index,Syllable_position,Word_Index_in_Utt,Word_Index_Reversed,Phrase_Position,Is_Interrogative,Is_Exclamative,Preceded_by_Silence,Followed_by_Silence,Syllable_Start,Syllable_End,Syllable_Duration,Vowel,Start_Time,Quartile_2,End_Time,Duration,Intensity_Q2,Pitch_Q2,F1_mid,F2_mid,Spectral_Tilt_DB,Utterance_Start,Utterance_End,Utterance_Duration,Utt_Syll_Count,Pace_SPS,Matteson_Stress,Log_Duration,Log_Pitch,Log_F1,Log_F2,Duration_z,Pitch_z,Intensity_Q2_z,Spectral_Tilt_DB_z,F1_z,F2_z,Pace_SPS_z,Syllable_position_z,Syllable_Index_z,Word_Index_in_Utt_z,Word_Index_Reversed_z
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,ka,k a,2,4,1,0,final,False,False,False,False,258.78,258.82,0.04,a,258.8,258.81,258.82,0.02,74.4289,109.0115,509.9944,2107.4438,-10.565,257.6,259.12,1.52,10,6.5789,Secondary_stress,-3.912,4.6915,6.2344,7.6532,-0.6116,-1.7921,-0.9259,1.6225,0.4467,0.9542,0.7643,1.2243,0.2524,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,wge,w h e,3,3,1,0,final,False,False,False,False,258.82,258.86,0.04,e,258.84,258.85,258.86,0.02,75.3677,95.1762,556.637,2036.6562,-12.2643,257.6,259.12,1.52,10,6.5789,Unstressed,-3.912,4.5557,6.3219,7.6191,-0.6116,-2.7285,-0.7827,1.3029,0.6989,0.8394,0.7643,0.634,0.8236,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,ne,n e,4,2,1,0,final,False,False,False,False,258.86,259.04,0.18,e,258.88,258.96,259.04,0.16,76.4509,90.209,509.0239,2079.1833,-14.1603,257.6,259.12,1.52,10,6.5789,Unstressed,-1.8326,4.5021,6.2325,7.6397,1.6177,-3.0983,-0.6176,0.9462,0.4412,0.9088,0.7643,0.0437,1.3948,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,ta,t a,5,1,1,0,final,False,False,False,False,259.04,259.08,0.04,a,259.06,259.07,259.08,0.02,63.6237,88.527,462.3608,1916.6429,-14.309,257.6,259.12,1.52,10,6.5789,Primary_stress,-3.912,4.4833,6.1363,7.5583,-0.6116,-3.2282,-2.5733,0.9182,0.1642,0.6353,0.7643,-0.5466,1.966,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,nu,n ɨ,6,0,1,0,final,False,False,False,True,259.08,259.12,0.04,ɨ,259.1,259.11,259.12,0.02,61.9656,89.185,482.046,1906.3947,-16.7788,257.6,259.12,1.52,10,6.5789,Unstressed,-3.912,4.4907,6.178,7.553,-0.6116,-3.1771,-2.8261,0.4536,0.2843,0.6173,0.7643,-1.137,2.5372,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,rutakgiwakatanruna,8,ka,k a,4,3,0,1,midfinal,False,False,False,False,259.95,259.99,0.04,a,259.97,259.98,259.99,0.02,78.8405,106.704,421.0174,1625.0306,-15.2264,259.23,261.59,2.36,12,5.0847,Secondary_stress,-3.912,4.6701,6.0427,7.3933,-0.6116,-1.9397,-0.2533,0.7457,-0.1057,0.0806,0.0831,0.634,1.3948,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,rutakgiwakatanruna,8,ta,t a,5,2,0,1,midfinal,False,False,False,False,259.99,260.03,0.04,a,260.01,260.02,260.03,0.02,76.4729,103.0959,391.6042,1722.0128,-16.4947,259.23,261.59,2.36,12,5.0847,Unstressed,-3.912,4.6357,5.9703,7.4512,-0.6116,-2.177,-0.6142,0.5071,-0.3144,0.2754,0.0831,0.0437,1.966,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,rutakgiwakatanruna,8,nru,n d ɨ,6,1,0,1,midfinal,False,False,False,False,260.03,260.08,0.05,ɨ,260.06,260.07,260.08,0.02,65.6454,105.923,326.7266,1615.3207,-18.4437,259.23,261.59,2.36,12,5.0847,Primary_stress,-3.912,4.6627,5.7891,7.3873,-0.6116,-1.9904,-2.2651,0.1404,-0.8363,0.0605,0.0831,-0.5466,2.5372,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,rutakgiwakatanruna,8,na,n a,7,0,0,1,midfinal,False,False,False,True,260.08,260.12,0.04,a,260.1,260.11,260.12,0.02,60.0731,107.2638,489.7767,1760.0916,-8.9217,259.23,261.59,2.36,12,5.0847,Unstressed,-3.912,4.6753,6.1939,7.4731,-0.6116,-1.9036,-3.1147,1.9317,0.3302,0.3489,0.0831,-1.137,3.1084,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,gemanwuru,4,ge,h e,0,3,1,0,final,False,False,True,False,261.44,261.47,0.03,e,261.45,261.46,261.47,0.02,65.0732,163.9667,524.2073,1646.8471,-12.5373,259.23,261.59,2.36,12,5.0847,Secondary_stress,-3.912,5.0997,6.2619,7.4066,-0.6116,1.0244,-2.3523,1.2515,0.5259,0.1255,0.0831,0.634,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,gemanwuru,4,ma,m a,1,2,1,0,final,False,False,False,False,261.47,261.51,0.04,a,261.49,261.5,261.51,0.02,61.9439,163.4669,615.0724,1546.5149,-12.9245,259.23,261.59,2.36,12,5.0847,Unstressed,-3.912,5.0966,6.4217,7.3438,-0.6116,1.0034,-2.8294,1.1787,0.9865,-0.0858,0.0831,0.0437,-0.3188,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,gemanwuru,4,nwu,n w ɨ,2,1,1,0,final,False,False,False,False,261.51,261.56,0.05,ɨ,261.54,261.55,261.56,0.02,59.6736,165.6066,619.7913,1618.3432,-9.4845,259.23,261.59,2.36,12,5.0847,Primary_stress,-3.912,5.1096,6.4294,7.3892,-0.6116,1.0931,-3.1756,1.8258,1.0086,0.0668,0.0831,-0.5466,0.2524,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_78,gemanwuru,4,ru,r ɨ,3,0,1,0,final,False,False,False,True,261.56,261.59,0.03,ɨ,261.57,261.58,261.59,0.02,72.6199,165.8015,452.0561,1894.5501,-17.7094,259.23,261.59,2.36,12,5.0847,Unstressed,-3.912,5.1108,6.1138,7.5467,-0.6116,1.1012,-1.2017,0.2786,0.0992,0.5963,0.0831,-1.137,0.8236,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_79,yokaakaluru,5,ru,r ɨ,4,0,1,0,final,False,False,False,False,265.68,265.71,0.03,ɨ,265.69,265.7,265.71,0.02,78.1492,154.8015,226.1492,2305.2065,-33.2355,262.32,265.71,3.39,8,2.3599,Unstressed,-3.912,5.0421,5.4212,7.7429,-0.6116,0.6276,-0.3587,-2.6421,-1.8965,1.2556,-1.1592,-1.137,1.3948,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,wixaymalu,4,wi,β i,0,3,0,1,midfinal,False,False,False,False,265.71,265.78,0.07,i,265.72,265.75,265.78,0.06,81.913,135.2045,231.4066,2248.0986,-19.7998,265.71,266.78,1.07,8,7.4766,Secondary_stress,-2.8134,4.9068,5.4442,7.7178,0.5662,-0.3063,0.2152,-0.1147,-1.8302,1.1713,1.1736,0.634,-0.89,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,wixaymalu,4,xa,c a,1,2,0,1,midfinal,False,False,False,False,265.78,265.82,0.04,a,265.8,265.81,265.82,0.02,62.0107,118.5525,215.2153,2108.7307,-39.7659,265.71,266.78,1.07,8,7.4766,Unstressed,-3.912,4.7754,5.3716,7.6538,-0.6116,-1.2132,-2.8192,-3.8706,-2.0392,0.9562,1.1736,0.0437,-0.3188,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,goyakalu,4,go,h o,0,3,1,0,final,False,False,True,False,266.5,266.66,0.16,o,266.51,266.585,266.66,0.15,83.174,143.2186,387.768,648.3976,-27.8139,265.71,266.78,1.07,8,7.4766,Secondary_stress,-1.8971,4.9644,5.9604,6.4745,1.5486,0.091,0.4075,-1.6222,-0.3428,-3.0068,1.1736,0.634,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,goyakalu,4,ya,j a,1,2,1,0,final,False,False,False,False,266.66,266.7,0.04,a,266.68,266.69,266.7,0.02,84.0822,135.7921,318.9323,2041.8457,-19.54,265.71,266.78,1.07,8,7.4766,Unstressed,-3.912,4.9111,5.765,7.6216,-0.6116,-0.2764,0.5459,-0.0658,-0.9059,0.8479,1.1736,0.0437,-0.3188,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,goyakalu,4,ka,k a,2,1,1,0,final,False,False,False,False,266.7,266.74,0.04,a,266.72,266.73,266.74,0.02,85.7165,133.8579,514.1308,1846.9906,-17.6978,265.71,266.78,1.07,8,7.4766,Primary_stress,-3.912,4.8968,6.2425,7.5213,-0.6116,-0.3754,0.7951,0.2808,0.47,0.5109,1.1736,-0.5466,0.2524,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_80,goyakalu,4,lu,l ɨ,3,0,1,0,final,False,False,False,True,266.74,266.78,0.04,ɨ,266.76,266.77,266.78,0.02,85.9396,123.5923,640.1138,1564.1571,-14.3084,265.71,266.78,1.07,8,7.4766,Unstressed,-3.912,4.817,6.4616,7.3551,-0.6116,-0.9259,0.8291,0.9183,1.1015,-0.0477,1.1736,-1.137,0.8236,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_81,yotunotinitka,6,yo,j o,0,5,0,1,midfinal,False,False,True,False,267.18,267.22,0.04,o,267.2,267.21,267.22,0.02,72.9814,92.2401,295.6607,1794.9065,-26.4581,267.18,270.68,3.5,12,3.4286,Secondary_stress,-3.912,4.5244,5.6892,7.4927,-0.6116,-2.9447,-1.1466,-1.3672,-1.1242,0.4148,-0.6719,1.8147,-0.89,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_81,rumkanatinriya,6,ru,r ɨ,0,5,1,0,final,False,False,True,False,270.42,270.45,0.03,ɨ,270.43,270.44,270.45,0.02,72.5316,152.0808,1123.4524,1694.7878,-16.979,267.18,270.68,3.5,12,3.4286,Secondary_stress,-3.912,5.0244,7.0242,7.4353,-0.6116,0.5052,-1.2152,0.416,2.7224,0.2219,-0.6719,1.8147,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_81,rumkanatinriya,6,ya,j a,5,0,1,0,final,False,False,False,False,270.64,270.68,0.04,a,270.66,270.67,270.68,0.02,77.6896,152.324,291.9723,807.766,-21.3557,267.18,270.68,3.5,12,3.4286,Unstressed,-3.912,5.026,5.6767,6.6943,-0.6116,0.5162,-0.4287,-0.4074,-1.1604,-2.2683,-0.6719,-1.137,1.966,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,wane,2,wa,w a,0,1,0,4,initial,False,False,False,False,270.68,270.83,0.15,a,270.81,270.82,270.83,0.02,84.5528,152.9452,675.6623,1730.8832,-14.2538,270.68,274.16,3.48,19,5.4598,Primary_stress,-3.912,5.0301,6.5157,7.4564,-0.6116,0.5443,0.6177,0.9286,1.2572,0.2927,0.2541,-0.5466,-0.89,-1.0863,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,wane,2,ne,n e,1,0,0,4,initial,False,False,False,True,270.83,270.87,0.04,e,270.85,270.86,270.87,0.02,82.0715,153.4595,315.7302,1590.3243,-22.9522,270.68,274.16,3.48,19,5.4598,Unstressed,-3.912,5.0334,5.7549,7.3717,-0.6116,0.5675,0.2394,-0.7077,-0.9349,0.0081,0.2541,-1.137,-0.3188,-1.0863,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,gitsrukaachi,4,gi,h i,0,3,2,2,medial,False,False,True,False,272.11,272.19,0.08,i,272.12,272.155,272.19,0.07,82.1513,124.6334,294.0645,2016.135,-20.4388,270.68,274.16,3.48,19,5.4598,Secondary_stress,-2.6593,4.8254,5.6838,7.6089,0.7315,-0.868,0.2515,-0.2349,-1.1398,0.8053,0.2541,0.634,-0.89,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,gitsrukaachi,4,tsru,ts r ɨ,1,2,2,2,medial,False,False,False,False,272.19,272.41,0.22,ɨ,272.21,272.31,272.41,0.2,79.8054,150.1429,272.0053,1716.4328,-19.5975,270.68,274.16,3.48,19,5.4598,Unstressed,-1.6094,5.0116,5.6058,7.448,1.857,0.4167,-0.1061,-0.0766,-1.3645,0.2645,0.2541,0.0437,-0.3188,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,gitsrukaachi,4,kaa,k a,2,1,2,2,medial,False,False,False,False,272.41,272.45,0.04,a,272.43,272.44,272.45,0.02,63.0145,115.0846,342.8809,2175.695,-22.7973,270.68,274.16,3.48,19,5.4598,Primary_stress,-3.912,4.7457,5.8374,7.6851,-0.6116,-1.418,-2.6662,-0.6785,-0.6972,1.0613,0.2541,-0.5466,0.2524,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,towreru,3,to,t o,0,2,3,1,midfinal,False,False,True,False,273.04,273.24,0.2,o,273.06,273.15,273.24,0.18,83.9581,124.369,429.19,852.3039,-23.0811,270.68,274.16,3.48,19,5.4598,Unstressed,-1.7148,4.8233,6.0619,6.7479,1.744,-0.8827,0.527,-0.7319,-0.0503,-2.0879,0.2541,0.0437,-0.89,0.8899,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,towreru,3,wre,w r e,1,1,3,1,midfinal,False,False,False,False,273.24,273.41,0.17,e,273.26,273.335,273.41,0.15,85.5874,142.1663,438.8214,1840.4331,-16.9749,270.68,274.16,3.48,19,5.4598,Primary_stress,-1.8971,4.957,6.0841,7.5178,1.5486,0.0401,0.7754,0.4167,0.0136,0.4989,0.2541,-0.5466,-0.3188,0.8899,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,towreru,3,ru,r ɨ,2,0,3,1,midfinal,False,False,False,True,273.41,273.44,0.03,ɨ,273.42,273.43,273.44,0.02,77.613,143.8751,361.0154,1558.9363,-19.409,270.68,274.16,3.48,19,5.4598,Unstressed,-3.912,4.9689,5.8889,7.3518,-0.6116,0.1225,-0.4404,-0.0411,-0.5487,-0.0589,0.2541,-1.137,0.2524,0.8899,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_82,towtapyawakatkalu,7,to,t o,0,6,4,0,final,False,False,True,False,273.55,273.59,0.04,o,273.57,273.58,273.59,0.02,63.0444,131.6024,291.5653,1342.135,-18.619,270.68,274.16,3.48,19,5.4598,Secondary_stress,-3.912,4.8798,5.6753,7.202,-0.6116,-0.4926,-2.6616,0.1075,-1.1644,-0.5621,0.2541,2.405,-0.89,1.5486,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,retawalo,4,re,r e,0,3,2,3,medial,False,False,False,False,278.84,279.1,0.26,e,278.85,278.975,279.1,0.25,86.1418,139.3496,433.3699,1910.7182,-17.402,278.49,284.32,5.83,24,4.1166,Secondary_stress,-1.3863,4.937,6.0716,7.5552,2.0962,-0.098,0.86,0.3364,-0.0224,0.6249,-0.3583,0.634,-0.89,0.2312,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,retawalo,4,wa,w a,2,1,2,3,medial,False,False,False,False,279.14,279.44,0.3,a,279.42,279.43,279.44,0.02,86.4041,164.3756,651.6077,1390.5146,-12.5539,278.49,284.32,5.83,24,4.1166,Primary_stress,-3.912,5.1022,6.4794,7.2374,-0.6116,1.0416,0.9,1.2484,1.1528,-0.4431,-0.3583,-0.5466,0.2524,0.2312,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,retawalo,4,lo,l o,3,0,2,3,medial,False,False,False,True,279.44,279.48,0.04,o,279.46,279.47,279.48,0.02,84.8373,167.1315,413.225,1155.6456,-17.0687,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,5.1188,6.024,7.0524,-0.6116,1.1563,0.6611,0.3991,-0.1595,-1.0648,-0.3583,-1.137,0.8236,0.2312,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,tu,t ɨ,0,10,3,2,medial,False,False,True,False,280.33,280.37,0.04,ɨ,280.35,280.36,280.37,0.02,84.5708,144.273,420.2805,1563.8757,-21.4161,278.49,284.32,5.83,24,4.1166,Secondary_stress,-3.912,4.9717,6.0409,7.3549,-0.6116,0.1416,0.6204,-0.4187,-0.1108,-0.0483,-0.3583,4.7663,-0.89,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,shpa,ʃ p a,1,9,3,2,medial,False,False,False,False,280.37,280.42,0.05,a,280.4,280.41,280.42,0.02,85.008,140.89,376.158,2117.6408,-23.8455,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,4.948,5.93,7.6581,-0.6116,-0.0221,0.6871,-0.8757,-0.4304,0.9704,-0.3583,4.176,-0.3188,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,ka,k a,2,8,3,2,medial,False,False,False,False,280.42,280.46,0.04,a,280.44,280.45,280.46,0.02,83.9552,140.6184,600.6993,2061.2394,-20.5157,278.49,284.32,5.83,24,4.1166,Secondary_stress,-3.912,4.946,6.3981,7.6311,-0.6116,-0.0354,0.5266,-0.2493,0.9184,0.8797,-0.3583,3.5857,0.2524,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,wge,w h e,3,7,3,2,medial,False,False,False,False,280.46,280.5,0.04,e,280.48,280.49,280.5,0.02,82.4482,139.0708,633.1313,2005.0936,-18.0713,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,4.935,6.4507,7.6034,-0.6116,-0.1118,0.2968,0.2105,1.0699,0.7869,-0.3583,2.9953,0.8236,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,ne,n e,4,6,3,2,medial,False,False,False,False,280.5,280.65,0.15,e,280.52,280.585,280.65,0.13,84.7301,137.7946,540.6565,1919.562,-11.823,278.49,284.32,5.83,24,4.1166,Secondary_stress,-2.0402,4.9258,6.2928,7.5599,1.3951,-0.1754,0.6447,1.3859,0.615,0.6404,-0.3583,2.405,1.3948,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,ti,t i,5,5,3,2,medial,False,False,False,False,280.65,280.96,0.31,i,280.67,280.815,280.96,0.29,85.0599,136.0899,399.929,1917.0662,-18.2794,278.49,284.32,5.83,24,4.1166,Unstressed,-1.2379,4.9133,5.9913,7.5586,2.2553,-0.2613,0.695,0.1713,-0.2538,0.636,-0.3583,1.8147,1.966,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,npo,n p o,6,4,3,2,medial,False,False,False,False,280.96,281.19,0.23,o,281.0,281.095,281.19,0.19,79.7458,126.458,434.5856,1136.5293,-18.2098,278.49,284.32,5.83,24,4.1166,Secondary_stress,-1.6607,4.8399,6.0744,7.0357,1.802,-0.7678,-0.1152,0.1844,-0.0143,-1.1209,-0.3583,1.2243,2.5372,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,tu,t ɨ,7,3,3,2,medial,False,False,False,False,281.19,281.23,0.04,ɨ,281.21,281.22,281.23,0.02,82.2643,136.8198,338.1228,2198.7185,-22.0493,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,4.9187,5.8234,7.6956,-0.6116,-0.2244,0.2688,-0.5378,-0.7375,1.0967,-0.3583,0.634,3.1084,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,na,n a,8,2,3,2,medial,False,False,False,False,281.23,281.27,0.04,a,281.25,281.26,281.27,0.02,83.7294,128.699,358.4543,2174.6136,-21.5534,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,4.8575,5.8818,7.6846,-0.6116,-0.6466,0.4921,-0.4445,-0.5693,1.0596,-0.3583,0.0437,3.6796,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,nu,n ɨ,9,1,3,2,medial,False,False,False,False,281.27,281.55,0.28,ɨ,281.29,281.42,281.55,0.26,82.9827,119.5899,770.2799,1475.5074,-12.9344,278.49,284.32,5.83,24,4.1166,Primary_stress,-1.3471,4.7841,6.6468,7.2968,2.1382,-1.153,0.3783,1.1768,1.6349,-0.2437,-0.3583,-0.5466,4.2508,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,tushpakawgenetinpotunanuko,11,ko,k o,10,0,3,2,medial,False,False,False,True,281.55,281.92,0.37,o,281.74,281.83,281.92,0.18,73.7939,176.0132,225.2341,808.4318,-25.6354,278.49,284.32,5.83,24,4.1166,Unstressed,-1.7148,5.1706,5.4171,6.6951,1.744,1.5136,-1.0227,-1.2124,-1.9081,-2.2655,-0.3583,-1.137,4.822,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_84,toturu,3,ru,r ɨ,2,0,5,0,final,False,False,False,True,284.29,284.32,0.03,ɨ,284.3,284.31,284.32,0.02,74.0563,135.1195,210.4352,1102.1911,-35.9632,278.49,284.32,5.83,24,4.1166,Unstressed,-3.912,4.9062,5.3492,7.0051,-0.6116,-0.3107,-0.9827,-3.1552,-2.104,-1.224,-0.3583,-1.137,0.2524,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_85,giwakatlu,4,gi,h i,0,3,0,1,midfinal,False,False,True,False,285.5,285.53,0.03,i,285.51,285.52,285.53,0.02,61.4469,100.7732,592.7002,1470.675,-20.3239,285.5,287.68,2.18,6,2.7523,Secondary_stress,-3.912,4.6129,6.3847,7.2935,-0.6116,-2.3342,-2.9052,-0.2133,0.8798,-0.2547,-0.9803,0.634,-0.89,-1.0863,-0.2907
